accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status
ENCFF891TTH	ChIP-seq	human	y2015	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.59	84.6	11.81	97.36	3.59	84.6	11.81	3.73	76.34	15.62	8.05	97.36	4.1564302944740295	0.25193855245991303	1.63431619349447	0.6515234046165489	1.70970574830197	16.1344763710338	31.1632729576858	0.775319925580606	43.5230165523528	1.4985	1.634	1.7534	2.0394	2.9529	2.9807	2.1403	1.8607	1.7461	1.6407	1
ENCFF242DZM	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0					8.41	75.91	15.69	94.17	8.41	75.91	15.69	2.33	70.95	16.22	12.82	94.17	2.27823772766512	0.12289207356198599	1.25712547381442	0.498619478796584	1.2413106741839	15.3599982271307	29.8708323721897	0.718414974298432	48.6525689983591	1.4412	1.5108	1.6339	1.7863	1.8554	1.7971	1.8057	1.6956	1.5497	1.4792	1
ENCFF554MGZ	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	0.0					7.04	78.63	14.34	96.84	7.04	78.63	14.34	30.43	64.51	16.91	18.58	96.84	3.21083675038571	0.194593112955709	1.49476936534026	0.588414907585907	1.5476753126741498	16.0385639008109	31.8233808008852	0.7228464004305029	44.378919448931704	1.4569	1.5516	1.6448	1.8775	2.2880000000000003	2.2253	1.9457	1.711	1.6073	1.5133	1
ENCFF157INU	ChIP-seq	human	y2015	paired-end	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0					3.13	85.76	11.11	97.72	3.13	85.76	11.11	5.32	76.99	13.64	9.36	97.72	12.085801781008302	0.9454872093878051	1.74425220511302	1.6018601597328601	1.9871444352806003	19.8920881783385	26.256629940797502	0.8437786055448309	34.642957484796604	1.4413	1.5985	1.8448	2.7605	7.032	10.2058	4.577	2.5827	1.9303	1.6521	1
ENCFF985MPR	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	0.0					14.53	67.84	17.63	94.29	14.53	67.84	17.63	41.65	67.4	11.03	21.57	94.29	2.52667069395916	0.159067934757862	1.3219233458503201	0.5519819237303659	1.5572872238698998	14.6272680082205	29.7616915437988	0.6807945706430611	48.813314755170005	1.3804	1.461	1.5319	1.6258	1.8758	1.9632	1.7088	1.5738	1.4806	1.4248	1
ENCFF206FVJ	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0					9.02	75.49	15.5	93.63	9.02	75.49	15.5	2.31	72.3	15.41	12.29	93.63	2.2468402235762097	0.117528576464072	1.2247343773603898	0.49911878745153293	1.23359685784783	15.3319905332595	29.405408127297395	0.7438441009114259	49.1969384158316	1.4509999999999998	1.5383	1.6411	1.791	1.8782	1.8055	1.8312	1.6944	1.5776	1.4727	1
ENCFF957KBX	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	0.0					13.18	72.89	13.93	95.07	13.18	72.89	13.93	31.21	54.39	18.17	27.44	95.07	3.94301105784234	0.225822773560153	1.5561168582356102	0.6846389006995861	1.80294640142927	16.2700460634021	31.2738282918769	0.883597247709202	43.359992405244796	1.5831	1.6848	1.8106	2.0382	2.8203	2.8455	2.141	1.8922	1.7475	1.6294	1
ENCFF952JIY	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	1.0	2.0	0.0					7.78	75.04	17.18	95.15	7.78	75.04	17.18	11.35	70.26	13.46	16.27	95.15	2.9584795516409303	0.184999591244766	1.4315516651477098	0.6289784247885319	1.7434167698647498	15.284317020467	29.9348111096645	0.818923449732694	47.0145224174491	1.5029	1.6085	1.7113	1.8496	2.1439	2.2531	1.9164	1.7508	1.6547	1.5733	1
ENCFF397MJD	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0					38.09	51.99	9.92	89.11	38.09	51.99	9.92	30.68	41.24	29.25	29.51	89.11	5.16309179368646	0.318930124298899	2.0026831751984098	0.932544813874925	2.55750238414664	15.881952414049499	30.1390482809899	1.12469086912247	41.879556144632794	1.8827	2.0289	2.1831	2.4512	3.2454	3.5972	2.6446	2.3204	2.1209	1.9842	1
ENCFF849HST	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					4.93	82.86	12.22	96.87	4.93	82.86	12.22	12.0	72.11	17.25	10.64	96.87	4.35257881386641	0.269154889882031	1.6875025164069701	0.7014736079236619	1.7390385312235799	17.0791560977574	31.607078149535	0.8916133188388291	41.6724040745662	1.7061	1.8532	2.0677	2.301	3.0955	3.1768	2.3996	2.1098	1.9281	1.8204	1
ENCFF678KER	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	0.0					10.48	71.03	18.49	95.46	10.48	71.03	18.49	32.53	64.21	14.8	20.99	95.46	3.33485111748962	0.20202346541420899	1.4139623353953001	0.636964539379432	1.76793248519151	15.2971441090624	29.852021092824803	0.7758872222429749	46.719213632999804	1.4597	1.5566	1.6551	1.8106	2.3686	2.4739	1.8876	1.7044	1.5917	1.5215	1
ENCFF045WFK	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					5.08	85.08	9.83	96.83	5.08	85.08	9.83	15.22	73.53	17.18	9.29	96.83	5.03951381898259	0.30482233169395	1.79652326857584	0.7470620842012371	1.87760055653551	17.739165378483502	31.7733107299682	0.88750854441531	39.8344932871438	1.6876	1.8203	2.0229	2.3242	3.6096	3.8455	2.5273	2.1484	1.976	1.8326	1
ENCFF968PLI	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					3.12	78.96	17.93	97.91	3.12	78.96	17.93	4.52	70.07	9.83	20.1	97.91	2.09490691658539	0.11722512676670699	1.33359989176112	0.459005535126141	1.22606779873223	15.4022306093889	31.901389536774	0.686791827964806	46.7787827569007	1.3639	1.4174	1.5262	1.586	1.5875	1.5593	1.5729	1.5301	1.4609	1.3887	1
ENCFF345RFV	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					5.32	82.09	12.58	96.75	5.32	82.09	12.58	9.83	67.72	21.21	11.07	96.75	6.53594244778163	0.307092837688849	1.6798481652461499	0.774478068033649	1.8822273795919198	16.4191968263717	29.992196821337398	0.9206743960088001	41.48834305793989	1.7097	1.836	1.9965	2.2925	4.3096	4.3787	2.498	2.1611	1.9565	1.8021	1
ENCFF002EJX	ChIP-seq	human	y2014	paired-end	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	0.0					2.5	85.24	12.26	98.11	2.5	85.24	12.26	4.41	79.01	13.79	7.2	98.11	7.8793252458662595	0.363009661594779	1.66459169556866	0.846954678762917	1.83998868012497	16.751277303345198	29.6337430001537	0.9063025847387322	40.1148071498448	1.5713	1.7038	1.8438	2.1581	5.2133	5.6409	2.4961	2.0142	1.827	1.7095	1
ENCFF002EMD	ChIP-seq	human	y2014	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.53	81.47	15.0	97.86	3.53	81.47	15.0	11.54	68.68	19.17	12.15	97.86	4.051106263633529	0.25729178892158	1.74843075279348	0.7381835988878679	2.02980254398142	15.659690885618	30.8312052547017	0.8705224348727	43.81376647658979	1.6095	1.724	1.8525	2.0799	2.9315	3.1627	2.1919	1.9284	1.7755	1.7068	1
ENCFF478QIY	ChIP-seq	human	y2015	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					3.02	83.13	13.85	98.14	3.02	83.13	13.85	11.3	69.45	17.13	13.42	98.14	3.25577670503273	0.19818300147395398	1.5628579712143	0.60286153952205	1.73863767686946	15.696093716737199	31.647138967339803	0.7931374954129	44.5053129263976	1.5556	1.6629	1.8063	1.9494	2.5839	2.5819	2.0558	1.8383	1.7608	1.656	1
ENCFF547EOH	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					4.55	67.93	27.52	96.98	4.55	67.93	27.52	2.64	68.19	7.91	23.9	96.98	2.55879863380623	0.133262232848629	1.13764187259025	0.5426700142576261	1.14767236323477	14.4910907749168	28.167869472611102	0.782582974163298	51.03841166157121	1.3502	1.4096	1.5001	1.6467	2.0165	2.0029	1.6574	1.4961	1.4371	1.335	1
ENCFF766JJP	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.41	79.04	17.55	97.77	3.41	79.04	17.55	4.48	68.54	9.99	21.47	97.77	3.03191220861559	0.16607270854996803	1.7128204092758401	0.585948936427973	1.4747660343452502	16.9474927564031	32.7184436614742	0.8495451929774971	42.5129980919306	1.4892	1.6118	1.7758	1.929	2.0488	1.9882	1.9006	1.8207	1.7201	1.6019	1
ENCFF240PXJ	ChIP-seq	human	y2017	paired-end	2.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0					17.31	70.39	12.3	98.14	17.31	70.39	12.3	62.59	28.68	25.37	45.96	98.14	2.3849442619767998	0.150872878476548	1.4668645946252001	0.515414920640057	1.58092934457262	14.9331790897471	30.930861391104603	0.7070396557024291	47.32989386315471	1.4724	1.5615	1.6466	1.7686	1.9168	1.9228	1.766	1.6666	1.5769	1.533	1
ENCFF002EKD	ChIP-seq	human	y2014	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					1.94	85.36	12.7	98.63	1.94	85.36	12.7	3.86	73.44	17.12	9.44	98.63	5.26826549149776	0.285377003622248	1.69479202115789	0.7245506019071591	1.8537387315971698	16.376863256347498	30.8020345986798	0.8360354610716891	42.1583428341188	1.571	1.6736	1.8308	2.0876	3.5775	3.8109	2.2853	1.9378	1.8013	1.6954	1
ENCFF619LOK	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					6.19	82.79	11.03	95.58	6.19	82.79	11.03	10.28	79.59	12.95	7.46	95.58	4.03858198417863	0.264230964052205	1.7997752564908098	0.67595620039325	1.82596487951251	17.026807819937197	31.6501594217169	0.866389273217659	41.8521342005008	1.6511	1.7506	1.9057	2.1289	3.2379	3.4088	2.3008	2.009	1.8537	1.7405	1
ENCFF413ZHB	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					4.13	84.82	11.05	97.79	4.13	84.82	11.05	16.08	63.8	21.75	14.45	97.79	5.3799016400703	0.333872172353331	1.74475135229805	0.817216812582663	1.88375571467971	17.0079537470785	30.9772379098414	0.9085107710766241	40.9467998800194	1.6763	1.7697	1.9892	2.2732	3.5613	4.0529	2.5476	2.1331	1.9367	1.7743	1
ENCFF287TQD	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	0.0					10.33	71.48	18.2	95.34	10.33	71.48	18.2	31.68	66.06	13.9	20.04	95.34	2.7361118686730896	0.177269504190833	1.36431862855019	0.5890801985418449	1.7096658848626998	14.862558054500001	29.848043166891898	0.7632184465332951	47.949734247256096	1.4412	1.5178	1.6256	1.7136	2.0085	2.1632	1.7652	1.6472	1.558	1.4849	1
ENCFF706YJI	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	0.0					10.74	70.66	18.6	94.36	10.74	70.66	18.6	28.35	73.28	10.26	16.46	94.36	2.7032598996067705	0.17069071630475302	1.40049256752591	0.590697002250611	1.6600152196695501	14.996225400678501	29.9816373575177	0.7548188040735351	47.7421630323726	1.4626	1.513	1.6443	1.7644	1.993	2.0477	1.8067	1.6682	1.5752	1.4922	1
ENCFF002ELF	ChIP-seq	human	y2014	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					2.02	85.08	12.91	98.6	2.02	85.08	12.91	4.67	72.94	16.76	10.3	98.6	4.87870357561878	0.296132347591747	1.6443030386867699	0.737769170470789	1.87167939830825	16.2189330013372	30.7882346310898	0.8269162785693431	42.7373285583273	1.5598	1.6438	1.7824	2.0359	3.5307	3.9359	2.232	1.9125	1.7276	1.619	1
ENCFF337YSO	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					4.24	85.1	10.66	97.56	4.24	85.1	10.66	11.53	65.04	19.62	15.34	97.56	8.205550423711799	0.538676252058316	1.73902566368127	1.0095786979396801	1.5231535403028202	17.732740270693604	31.765532752319398	0.7939073858387891	36.6918350134544	1.3291	1.443	1.6107	2.047	4.6843	5.8049	2.4826	1.7623	1.5265	1.4293	1
ENCFF644ORY	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					4.51	83.03	12.46	97.25	4.51	83.03	12.46	10.94	68.47	19.61	11.92	97.25	4.66078598308338	0.289466657934641	1.8288892359309399	0.777821997652428	1.9968463952685902	17.3304181800779	31.244263310882	0.959380966534511	40.9121272726357	1.761	1.913	2.1221	2.3906	3.2479	3.27	2.5501	2.1991	2.0459	1.8647	1
ENCFF739IHC	ChIP-seq	human	y2015	paired-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0					8.84	76.28	14.89	92.68	8.84	76.28	14.89	2.55	85.06	6.32	8.62	92.68	18.400488338891	1.5431105371223302	1.4985142995515202	2.35300646241859	1.8640621925810803	22.279856525226602	20.3270054433643	0.769032856933857	30.964923343910602	1.1202	1.245	1.5722	2.9541	10.3649	16.9481	6.2799	2.5061	1.6379	1.3422	1
ENCFF002EKP	ChIP-seq	human	y2014	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					2.88	83.95	13.17	98.12	2.88	83.95	13.17	4.54	68.53	22.16	9.31	98.12	4.5165854028244405	0.266073819569007	1.6609150392845402	0.735063032109744	1.90970871333653	16.3866306242579	31.086981785109803	0.842381830583836	42.595659752924206	1.5901	1.6837	1.8247	2.0572	3.1472	3.4068	2.2597	1.9555	1.8116	1.6791	1
ENCFF858ZHX	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0					27.74	52.53	19.72	85.37	27.74	52.53	19.72	11.55	59.62	16.38	24.0	85.37	2.69252334170303	0.168003380382406	1.2828795007435199	0.576432396414844	1.58303064284147	14.2795763145706	31.371736427683395	0.7909566644726691	47.254861331188096	1.4521	1.5239	1.6521	1.7417	1.9902	2.0858	1.7616	1.6737	1.5692	1.5119999999999998	1
ENCFF738DUU	ChIP-seq	human	y2015	paired-end	2.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	0.0					2.86	84.05	13.09	97.8	2.86	84.05	13.09	2.98	79.48	12.93	7.59	97.8	5.11600134907801	0.289277377164104	1.65883610434364	0.777757738602889	1.91194107259853	16.1161837395342	30.4856986522466	0.849694979982902	42.794608986449106	1.5794	1.6646	1.8316	2.0995	3.446	3.7385	2.3095	1.949	1.776	1.6685	1
ENCFF175PTP	ChIP-seq	human	y2015	paired-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					1.96	80.41	17.63	99.15	1.96	80.41	17.63	6.6	46.56	18.34	35.11	99.15	2.80646489415187	0.14921009692080897	1.41451171880927	0.551116344423437	1.3382375404511102	15.658562788114601	30.9401045381113	0.761123233377742	46.380668845639896	1.3954	1.484	1.5855	1.7011	2.1965	2.2803	1.7851	1.6291	1.5038	1.4553	1
ENCFF580STU	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					3.59	86.47	9.94	97.81	3.59	86.47	9.94	12.04	69.33	20.4	10.27	97.81	5.27333060354089	0.31247339465906604	1.80470362156968	0.762990501133134	1.88477302856958	17.807537470455397	31.778331394099602	0.8784323423646221	39.497427643608	1.6731	1.8145	1.9988	2.3055	3.9345	4.2225	2.5291	2.1333	1.9416	1.7927	1
ENCFF682QTO	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	0.0					13.85	69.3	16.85	92.84	13.85	69.3	16.85	29.98	73.88	10.61	15.52	92.84	3.3279896430178897	0.20713964225931897	1.4488649293773201	0.6096864079781129	1.706778058167	15.599395168427401	30.8605701397282	0.7721211079138871	45.46745490313089	1.4609	1.5485	1.6723	1.7989	2.3429	2.4822	1.9217	1.6857	1.5928	1.5271	1
ENCFF932GFU	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	1.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0					18.66	72.92	8.42	89.29	18.66	72.92	8.42	3.13	59.25	34.68	6.07	89.29	10.508933829958698	0.8856441624069581	1.657416918095	1.29278720620072	1.8056608059241297	20.7241940055197	27.7156772685335	0.7444355777290441	34.6652502256322	1.3863	1.5131	1.7424	2.7721	6.5128	9.6226	4.7817	2.1517	1.7074	1.5155	1
ENCFF834WKY	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	0.0					10.92	69.6	19.48	95.37	10.92	69.6	19.48	32.29	62.6	14.1	23.3	95.37	3.50694982219266	0.22533397714469697	1.5394784925501102	0.73238603982115	2.0851997283035097	15.5119059549514	29.9026083470751	0.881090268224366	45.615047369737	1.5775	1.6976	1.7679	1.9711	2.3919	2.6188	2.0449	1.8557	1.7335	1.6204	1
ENCFF002EGW	ChIP-seq	human	y2014	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					4.09	81.27	14.64	96.87	4.09	81.27	14.64	6.59	81.73	10.78	7.49	96.87	4.11610607854898	0.25161101797880703	1.63588174077093	0.695980273039992	1.8737536078087602	15.9308531089956	31.0293597453131	0.8131731799469921	43.6532812475969	1.537	1.6341	1.787	1.9832	3.4308	3.789	2.1604	1.8881	1.7402	1.6251	1
ENCFF002EHN	ChIP-seq	human	y2014	paired-end	2.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	0.0	2.0	2.0	0.0					13.17	75.5	11.33	87.74	13.17	75.5	11.33	0.65	93.71	4.44	1.85	87.74	4.987316088453349	0.267639323952168	1.41472409260652	0.682128663364954	1.5463720290018401	15.650178443451901	30.7994121862761	0.7700318416336339	43.8821973312595	1.3655	1.4361	1.5799	1.8259	4.5114	5.2386	2.0875	1.6478	1.5529	1.4672	1
ENCFF374ZME	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					5.35	83.35	11.3	97.19	5.35	83.35	11.3	17.77	63.89	22.25	13.85	97.19	4.19697705103199	0.263686526563101	1.78510954949197	0.7056428313742751	1.8412836227956202	17.9030489759537	32.3999794999804	0.928228828454027	39.976043114354894	1.7553	1.8576	2.0403	2.2776	2.8737	2.9954	2.4065	2.1437	2.0034	1.8749	1
ENCFF879YYT	ChIP-seq	human	y2014	paired-end	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0					4.54	72.87	22.58	96.97	4.54	72.87	22.58	3.97	69.54	9.33	21.13	96.97	1.63845492725089	0.0859457383714197	1.11607551034092	0.37232994223552396	0.9675498962758879	13.749083143866699	29.1852831637784	0.5831306598722801	52.302147018008	1.1833	1.2336	1.2857	1.3828	1.3751	1.3	1.365	1.3143	1.2624	1.1842	1
ENCFF319EYM	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0					25.42	61.79	12.78	81.17	25.42	61.79	12.78	16.78	89.01	4.41	6.58	81.17	2.4614371147373997	0.16084918671135198	1.4210702330999698	0.5236691801036021	1.4755285946812702	14.994943152138902	30.836769396623602	0.6951271385515689	47.430606003352395	1.3903	1.4561	1.5801	1.6847	1.885	1.8964	1.7167	1.6284	1.5313	1.4477	1
ENCFF248CBD	ChIP-seq	human	y2014	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.41	79.04	17.55	97.77	3.41	79.04	17.55	4.48	68.53	10.0	21.48	97.77	3.03387349184714	0.16820637084153697	1.7141703266192099	0.590034832651825	1.4693321217628401	17.0204452521581	32.7759099399263	0.8507244181937499	42.3773032459993	1.4959	1.605	1.7658	1.9183	2.0493	1.9832	1.9035	1.8223	1.6817	1.5808	1
ENCFF326ZSE	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0					15.68	69.13	15.19	93.05	15.68	69.13	15.19	38.97	72.63	10.01	17.36	93.05	3.32296138747752	0.20249027693196398	1.44601286040492	0.6074708307958929	1.62557780423785	15.451169545462301	30.4977625076881	0.7615856251091979	46.084969161892204	1.4637	1.5428	1.6546	1.807	2.3876	2.5109	1.8987	1.7138	1.5863	1.5278	1
ENCFF982NSY	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					1.7	81.43	16.87	99.05	1.7	81.43	16.87	6.72	59.52	12.45	28.03	99.05	3.92935960043835	0.199881828327871	1.46199568723897	0.6146946979299761	1.29574733482479	15.493518233283	30.9792593565199	0.773064938868885	45.252478322568294	1.3933	1.4736	1.5773	1.7545	2.542	2.8738	1.8218	1.6599	1.5396	1.4405	1
ENCFF062RPG	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	0.0					8.04	73.98	17.98	93.33	8.04	73.98	17.98	2.69	85.26	5.42	9.32	93.33	3.2827563352590197	0.19357876210625	1.49892198048451	0.618421504620228	1.42951247653514	15.9219542159959	31.9078621670718	0.8063424323434141	44.34065012558371	1.45	1.541	1.6469	1.7937	2.2564	2.4396	1.8736	1.6826	1.5892	1.4997	1
ENCFF696GEW	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.13	84.86	12.01	98.58	3.13	84.86	12.01	26.83	61.94	21.36	16.7	98.58	10.4169055795977	0.49542997285949103	1.86462740648193	1.09437211669815	2.10102546459763	17.681870582625603	28.970632319537696	1.0568502121546801	36.318286345447	1.7343	1.8626	2.1007	2.585	6.0929	7.175	3.233	2.3757	2.0265	1.9109	1
ENCFF481CKZ	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	0.0					10.78	69.98	19.23	95.01	10.78	69.98	19.23	33.39	69.49	11.57	18.94	95.01	3.0506004271366205	0.196790107734245	1.38632414878424	0.609776435521676	1.70672714905006	15.183564640041899	29.6784144397647	0.7641156725582411	47.423686979408295	1.4716	1.5219999999999998	1.6042	1.7738	2.1565	2.2504	1.8501	1.6644	1.5736	1.5043	1
ENCFF049EIQ	ChIP-seq	human	y2015	paired-end	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0					6.43	76.68	16.89	94.86	6.43	76.68	16.89	2.58	82.08	5.76	12.16	94.86	2.62208569788038	0.14456115291830898	1.38454078247655	0.521434614736919	1.28431171645319	15.7741072207535	31.9271168317876	0.7259506037076641	45.6158913792859	1.3593	1.4286	1.5364	1.6871	2.1826	2.2236	1.7268	1.5687	1.4814	1.4051	1
ENCFF987PLM	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					1.95	81.03	17.01	98.95	1.95	81.03	17.01	10.43	59.94	13.69	26.37	98.95	9.546995755884339	0.461246906485536	2.1358459195802	1.200369158554	1.82656995544534	16.7747740312859	29.4536795587005	1.5974058258211699	37.003112888242995	1.524	1.6669999999999998	1.8496	2.3129	5.2349	6.4359	2.775	2.0975	1.8763	1.6852	1
ENCFF523VMP	ChIP-seq	human	y2017	paired-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0					15.64	71.66	12.71	97.9	15.64	71.66	12.71	59.18	32.84	23.57	43.59	97.9	3.07126163620767	0.18126869901817802	1.55412143790335	0.611503994681168	1.72033493282247	14.6607375433342	30.1019207005015	0.774888323729326	47.3239627318021	1.5147	1.5974	1.7	1.837	2.2234	2.2182	1.8846	1.7338	1.649	1.5411	1
ENCFF971SQW	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0					4.7	82.11	13.19	97.22	4.7	82.11	13.19	18.83	73.04	14.71	12.25	97.22	4.21092296934854	0.248661479838068	1.71765839071288	0.705682740999119	1.817505848784	16.9842440509655	31.916224859296698	0.8942946900497121	41.504804970005495	1.6968	1.8216	1.9747	2.1949	2.9284	3.1081	2.3358	2.0806	1.9118	1.7896	1
ENCFF577YLD	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	0.0					14.13	69.96	15.91	92.81	14.13	69.96	15.91	30.33	72.99	11.6	15.41	92.81	3.20505888523821	0.202533283070582	1.39226472434149	0.5941582690478809	1.6533143601555202	15.285906452665902	30.4714558444092	0.7232176515234972	46.4720905295477	1.3984	1.4906	1.6198	1.7643	2.2856	2.4121	1.8391	1.6331	1.5442	1.4768	1
